NDVI,EVI,RGVI,NDBI,DVI,IPVI,SAVI,MSAVI,NDWI,LSWI,NDVI_var,EVI_var,RGVI_var,NDBI_var,DVI_var,IPVI_var,SAVI_var,MSAVI_var,NDWI_var,LSWI_var
0.16797198125541415,0.03322540365945472,1.0193730223501594,-0.1992127071995497,387.07070707070704,0.5796750604444317,0.11194113381553139,0.6207319900693459,0.6207319900693459,1.0,0.014246705411595433,0.0004730027983093567,0.0005452292916857446,0.004691022060797644,495795.5157636974,0.004310402629732974,0.0044873754111315976,0.0043080858133734655,0.0043080858133734655,0.0
0.37871911280299003,0.08084184044125585,0.9931488865545889,-0.2338251834089635,798.2323232323232,0.7391090528058205,0.18710592556829472,0.6640165058249371,0.6640165058249371,1.0,0.02464706606585812,0.011355849825904858,1.058847813747236e-05,0.0020533388574437584,1491766.0616263645,0.006872700162323277,0.05642659417030794,0.041084079489737496,0.041084079489737496,0.0
0.2037491004210523,0.042146773769057594,1.0057685219166819,-0.12339890922457183,422.1919191919192,0.5966987747142861,0.14177285166044926,0.6512633964537398,0.6512633964537398,1.0,0.013182851455036336,0.0004834185529204681,0.0001573915851381091,0.0049253131551476965,607965.8991939598,0.004154421204212988,0.0044445525846450295,0.0041518121192175425,0.0041518121192175425,0.0
0.14694399266200805,0.027215177861541286,1.0162231710718108,-0.21724529423777597,250.85606060606062,0.5702925832875982,0.09247699292342926,0.5996363594542758,0.5996363594542758,1.0,0.013039405609072885,0.0003627748159091035,0.0004364256761039409,0.0015390885801060442,173019.7930440772,0.004377344700534839,0.0035927076112349764,0.003402332944044366,0.003402332944044366,0.0
0.2061486691572808,0.06776253717901823,0.999515085127614,-0.19605440316002948,998.1136363636364,0.6661566764287855,0.1662718833035799,0.6520436530640458,0.6520436530640458,1.0,0.05168289469082508,0.007768707588052869,6.116979129890457e-05,0.003987893167892344,2511632.773071625,0.015638867676769697,0.04092271723763034,0.030684501294558804,0.030684501294558804,0.0
0.357463366541848,0.060485678742280974,0.9943781452796269,-0.23455015034045124,739.6767676767677,0.7312249074495583,0.14325269831610526,0.6273768333065592,0.6273768333065592,1.0,0.020278477994573312,0.007537854481389097,7.657295572689182e-06,0.002737375772052219,1862676.0234669931,0.006399998516294948,0.03684381233091391,0.02682697879198503,0.02682697879198503,0.0
0.1610497876660523,0.04529315726509785,1.0097242564181115,-0.12368777746465286,690.1818181818181,0.5844624932524705,0.1262763551538467,0.620884797384229,0.620884797384229,1.0,0.02854388975283625,0.0017213170723748945,0.00021349351308949153,0.014030629187110063,1496134.1420263238,0.010521923409499048,0.012770265430343267,0.011545603057534319,0.011545603057534319,0.0
0.15957402659693462,0.03546925026682257,1.0182219559990022,-0.13149673072606682,417.54545454545456,0.5784400057404977,0.11665087144173827,0.626345715117393,0.626345715117393,1.0,0.012214634361198193,0.00034112990412408036,0.0003131453951822075,0.00811060924756219,642612.203040506,0.004356819917077226,0.0027104550326370316,0.002199599865200933,0.002199599865200933,0.0
0.1846695786150755,0.04377234164620611,1.0053458109070053,-0.1166368012104894,598.6666666666667,0.598447457314114,0.13342799577085065,0.6351027124249947,0.6351027124249947,1.0,0.024063832962530896,0.0011749322528187825,0.0003329049538399799,0.010773783741990223,934517.6543209878,0.007976211084503608,0.009160805985783702,0.007552280879107272,0.007552280879107272,0.0
0.17309823106643674,0.04580883288968207,1.0151906319597697,-0.11825571497747928,602.1969696969699,0.5952949933879567,0.14220217379400094,0.647802361401135,0.647802361401135,1.0,0.016148119984807866,0.0008637628675940503,0.0002562327424942877,0.0052901126212129045,1070597.0104453624,0.007938821599550396,0.0062775759856522105,0.004767320349234322,0.004767320349234322,0.0
0.1418786257522368,0.03460649221648361,1.0200049382938952,-0.15823442268777485,391.1136363636364,0.578391584082386,0.11468076478988037,0.6235296600135471,0.6235296600135471,1.0,0.00924074952169437,0.0005225866860021259,0.00029827645197194657,0.0038300335989339637,405776.39302112017,0.00397897971056442,0.004868865543770107,0.004632007841221316,0.004632007841221316,0.0
