NDVI,EVI,RGVI,NDBI,DVI,IPVI,SAVI,MSAVI,NDWI,LSWI,NDVI_var,EVI_var,RGVI_var,NDBI_var,DVI_var,IPVI_var,SAVI_var,MSAVI_var,NDWI_var,LSWI_var
0.38005130410155213,0.1458541388417597,1.0220951696555485,-0.1868796585213959,1195.3076923076924,0.6387711506795564,0.3548862887390378,0.8261930493573381,0.8261930493573381,1.0,0.030897046593487264,0.005542184484047769,0.0002156518121155422,0.009699405739275377,1807890.3915552632,0.009163672550179448,0.02182814607954922,0.013055373351639987,0.013055373351639987,0.0
0.34570694339684266,0.10498281687942207,1.0231983365151023,-0.19383476961276735,703.5299145299145,0.6654893609159565,0.24364876218673498,0.7198507868321778,0.7198507868321778,1.0,0.04028041675378559,0.007883452981461352,7.001492974181694e-05,0.0054558394187396025,1980001.9300168024,0.009715402478727316,0.036902356092590335,0.02662241653604439,0.02662241653604439,0.0
0.34313139965038886,0.11308649159161151,1.0191679489238274,-0.11900014192048586,841.8461538461537,0.6264913632672473,0.2812659757008753,0.7623041226806233,0.7623041226806233,1.0,0.02865183554806748,0.005661650937099821,6.0009041700099477e-05,0.015199180176215524,1429725.5736722918,0.007484956397527959,0.025288962210052123,0.017081266689044403,0.017081266689044403,0.0
0.3766631004102613,0.14492007757446643,1.020432813011678,-0.19020197600676547,1166.3974358974358,0.6351435606976958,0.35147666668552535,0.821778951965198,0.821778951965198,1.0,0.03248082871860536,0.005794460767840055,0.00017810921300209006,0.010485670876671759,1771784.7149079556,0.00991583102345716,0.02391529000652309,0.014847388696254368,0.014847388696254368,0.0
0.2835964136749734,0.08437686975343449,1.0075753556819258,-0.1707339595644851,446.0320512820514,0.6071851646898063,0.21419355222168387,0.6998873901412985,0.6998873901412985,1.0,0.046734284130845974,0.00546968424137785,1.9219688377541625e-05,0.00663375260838452,1009718.1383957921,0.011588548332566714,0.029614099175463877,0.022477699027421125,0.022477699027421125,0.0
0.32206949524732814,0.10979744402084217,1.026439418645452,-0.13040973964381858,747.9743589743589,0.6484113856051262,0.25562315669587654,0.732190839914118,0.732190839914118,1.0,0.036317510056805606,0.007981763161962892,0.00015770134193130087,0.0204850450015293,1885805.9338154716,0.009829694410296562,0.03631012901406513,0.02560004724038383,0.02560004724038383,0.0
0.35309815440018083,0.12046374028984655,1.0151514452447303,-0.12542722173806353,740.7948717948717,0.599704530934269,0.2866312475409841,0.7573978788617666,0.7573978788617666,1.0,0.04882763956703467,0.006870804156794308,8.212258706261454e-05,0.016906502929321273,1488204.5941997229,0.01201495547327721,0.031100295763822543,0.021208440120568946,0.021208440120568946,0.0
0.41432534042589786,0.1588232569865252,1.021905317891805,-0.16347061063227836,1156.8461538461538,0.6392754752375461,0.353395152913181,0.813977973387779,0.813977973387779,1.0,0.03699655479426436,0.009105608454261201,0.00022340865101692648,0.015815779982115395,2529170.29162101,0.012196217737611353,0.031090847062275717,0.017308137883911102,0.017308137883911102,0.0
0.3402533942081313,0.11844499555304469,1.0219918743928766,-0.14201765541002717,900.153846153846,0.6154566648504187,0.29314818894277156,0.7720124570033334,0.7720124570033334,1.0,0.03363483677838915,0.0056633309414832805,0.00012397211115437227,0.017486213860479754,1487492.9278983122,0.009358698230029723,0.025834800680335543,0.01697806759132891,0.01697806759132891,0.0
0.3676696738748532,0.12174501460483886,1.0223131000215018,-0.1401488318593627,750.9038461538462,0.6134134238829839,0.2889503307304198,0.7643203909432622,0.7643203909432622,1.0,0.04141744468075516,0.007005200537017153,0.00015254241666476834,0.013376241603322871,1662273.5479125578,0.011223963564288526,0.02863863314339381,0.017902415171552784,0.017902415171552784,0.0
