NDVI,EVI,RGVI,NDBI,DVI,IPVI,SAVI,MSAVI,NDWI,LSWI,NDVI_var,EVI_var,RGVI_var,NDBI_var,DVI_var,IPVI_var,SAVI_var,MSAVI_var,NDWI_var,LSWI_var
0.09228585148107556,0.003993448413893958,1.028753404150857,-0.07770370431350565,61.44444444444446,0.5531827611671508,0.014749971196293185,0.5174585495868484,0.5174585495868484,1.0,0.000594711394005554,4.4728987001450516e-05,1.5973299095678156e-07,0.017989288306794696,26071.61616161617,0.0004460335455041658,0.0006036385481446271,0.0008356703631992472,0.0008356703631992472,0.0
0.0709082339530018,0.004759074339617588,1.0265929290206943,-0.03005178150531761,79.85858585858588,0.5365967291968413,0.0184111745104707,0.522658492717684,0.522658492717684,1.0,4.988474664168294e-05,2.004546915606761e-05,1.940770961319531e-06,0.006256824184358124,24614.592796653404,0.00019091251259905286,0.00029369050552860253,0.0004366465766929036,0.0004366465766929036,0.0
0.22693595302123923,0.005013069137921837,1.0166265155404606,-0.1885483399346075,83.53535353535354,0.6134679765106196,0.01701809501598233,0.5184975306082379,0.5184975306082379,1.0,0.0,8.61629560511465e-05,0.0,0.0,69781.55290276502,0.0,0.000992967627336009,0.0011731153323521024,0.0011731153323521024,0.0
0.09378781353186076,0.0018956320459229607,1.0532827506066509,-0.23239745811669554,34.643939393939384,0.5468939067659303,0.007033220547523837,0.5085749202546594,0.5085749202546594,1.0,0.0,1.2320300069245953e-05,0.0,0.0,12002.025367309454,0.0,0.0001695983700689537,0.0002521003109957788,0.0002521003109957788,0.0
0.1301030394139098,0.007449193463109061,1.0384395028411009,-0.021924533748649538,123.61363636363632,0.5462154530282125,0.025943693716599495,0.5303623024827318,0.5303623024827318,1.0,0.0026798411128738917,2.750668371694852e-05,2.8252796681067267e-05,0.01783805870849224,73624.86145546372,0.0008281000917202521,0.00032711597679859074,0.0004457257868191308,0.0004457257868191308,0.0
0.09771979680290306,0.005905564167736526,1.0389456270185138,-0.019235050903719922,97.71717171717174,0.5413291766198172,0.021932875017011293,0.5266212664364749,0.5266212664364749,1.0,0.0005583679329491927,1.907590439037399e-05,8.351348259261156e-06,0.007739388937685786,39745.52719110296,0.00020153174826630438,0.0002697874923847436,0.0004046976676971102,0.0004046976676971102,0.0
-0.012152895648041223,-0.00022156536549620644,1.044680027108142,-0.07024641412283933,-3.6161616161616,0.49392355217597933,-0.0009113279592702547,0.4987697688118374,0.4987697688118374,1.0,0.0,1.6831272407131733e-07,0.0,0.0,130.76624834200476,0.0,2.847492512049212e-06,5.189035804553322e-06,5.189035804553322e-06,0.0
0.030531379322524543,0.0008551856263086011,1.0330385853015143,-0.07003126486749058,25.060606060606087,0.5137722627982968,0.003446860214286528,0.5044659938195935,0.5044659938195935,1.0,2.6763885540324325e-05,1.5713590721104905e-06,8.471758674145407e-06,0.02227912430355144,3316.739312315074,2.0072914155243677e-05,2.5589801752939577e-05,4.306314974941885e-05,4.306314974941885e-05,0.0
0.034682234310733695,0.0006563445974855019,1.0476074596818794,-0.19303613499372763,13.202020202020197,0.5173411171553668,0.0026008570026134588,0.5033520215041107,0.5033520215041107,1.0,0.0,1.476988219365962e-06,0.0,0.0,1742.9333741454939,0.0,2.3192424507577593e-05,3.852359370521545e-05,3.852359370521545e-05,0.0
0.005591512088102876,0.0005660600107643734,1.0532882970233235,-0.061388038552356305,15.681818181818182,0.5067978007327438,0.002235114199482485,0.5028351020659276,0.5028351020659276,1.0,0.00019219634028349122,1.378513862925934e-06,6.922367196786099e-05,0.014025865970968884,2587.5578512396696,0.0001441472552126188,2.1636119835402544e-05,3.5328742089604615e-05,3.5328742089604615e-05,0.0
0.054520713026643575,0.0017757889789983868,1.0321410243398197,-0.08232154990289287,45.59090909090909,0.5267945184267753,0.0069804013683277795,0.5088371462418365,0.5088371462418365,1.0,2.604061474527226e-06,7.460915945752422e-06,6.199849946422315e-05,0.026544130504007654,9469.309917355371,1.953046105895332e-06,0.00011492100816304115,0.00018435992758849296,0.00018435992758849296,0.0
,0.0,,,0.0,,0.0,0.5,0.5,,,0.0,,,0.0,,0.0,0.0,0.0,
